scenario,geology,alpha,policy,years,epochs,repetitions,honest_expected_deposits,attack_expected_deposits,delta_N,delta_N_standard_error,delta_N_ci95,relative_supply_elasticity,attacker_associated_delta_N,attacker_associated_delta_N_standard_error,attacker_associated_delta_N_ci95,net_attacker_associated_delta_over_global_delta,expected_eligible_attacker_events,expected_forfeited_bitcoin_rewards_R,expected_net_fixed_height_reward_shortfall_R,expected_additional_network_valid_solution_intervals,expected_attacker_share_of_additional_hash_intervals,expected_zero_cost_all_discoveries_omissions,R_per_expected_extra_deposit,value_capture_proxy_if_attacker_exits,value_capture_proxy_if_hash_share_maintained,value_capture_upper_bound,gross_budget_cap_R,gross_budget_utilization,threshold_value_over_R,threshold_capture_fraction_assumption,warning,matched_control_budget
A-constant-target,c10-eclip,0.2,omniscient-hard-ceiling,100,2609,4096,9.332275390625,2609.0,2599.667724609375,0.03135739063756853,"[2599.6062641237254, 2599.7291850950246]",278.56740353172006,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
A-constant-target,c10-eclip,0.2,public-lock-budget-1R,1,26,4096,0.597412109375,0.597412109375,0.0,0.0,"[0.0, 0.0]",0.0,-0.000244140625,0.000244140625,"[-0.00072265625, 0.000234375]",,0.00048828125,0.00048828125,0.000390625,0.00048828125,9.765625e-05,0.0,,0.0,0.2,1.0,1,0.00048828125,,,,True
A-constant-target,c10-eclip,0.2,public-lock-budget-1R,4,104,4096,2.016845703125,2.016845703125,0.0,0.0,"[0.0, 0.0]",0.0,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",,0.001708984375,0.001708984375,0.0013671875000000001,0.001708984375,0.00034179687500000003,0.0,,0.0,0.2,1.0,1,0.001708984375,,,,True
A-constant-target,c10-eclip,0.2,public-lock-budget-1R,10,261,4096,3.7861328125,3.786865234375,0.000732421875,0.00042276069059612694,"[-9.618907856840883e-05, 0.0015610328285684087]",0.00019344854268764507,-0.002197265625,0.0007317060948387837,"[-0.0036314095708840158, -0.000763121679115984]",-3.0,0.0029296875,0.0029296875,0.0023437500000000003,0.0029296875,0.0005859375000000001,0.0,4.0,0.0,0.2,1.0,1,0.0029296875,,,,True
A-constant-target,c10-eclip,0.2,public-lock-budget-1R,25,652,4096,5.9033203125,5.90478515625,0.00146484375,0.0005976547536731011,"[0.00029344043280072176, 0.0026362470671992782]",0.00024813895781637717,-0.001953125,0.0006899435135935306,"[-0.0033054142866433198, -0.00060083571335668]",-1.3333333333333333,0.003173828125,0.003173828125,0.0025390625,0.003173828125,0.000634765625,0.0,2.1666666666666665,0.0,0.2,1.0,1,0.003173828125,,,,True
A-constant-target,c10-eclip,0.2,public-lock-budget-1R,50,1304,4096,7.600830078125,7.60302734375,0.002197265625,0.001118402526890308,"[5.1966722949964295e-06, 0.004389334577705004]",0.0002890823242218867,-0.00244140625,0.0010352246410874513,"[-0.004470446546531405, -0.00041236595346859535]",-1.1111111111111112,0.003662109375,0.003662109375,0.0029296875,0.003662109375,0.000732421875,0.0,1.6666666666666667,0.0,0.2,1.0,1,0.003662109375,,,,True
A-constant-target,c10-eclip,0.2,public-lock-budget-1R,100,2609,4096,9.332275390625,9.33544921875,0.003173828125,0.0014844024167342841,"[0.00026439938820080333, 0.006083256861799197]",0.00034009156311314584,-0.002197265625,0.0010061547650226704,"[-0.004169328964444434, -0.00022520228555556604]",-0.6923076923076923,0.003662109375,0.003662109375,0.0029296875,0.003662109375,0.000732421875,0.0,1.1538461538461537,0.0,0.2,1.0,1,0.003662109375,,,,True
A-constant-target,c10-eclip,0.3,shallow-lock,1,26,4096,0.588134765625,0.588134765625,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.0009765625,0.0009765625,0.00068359375,0.0009765625,0.00029296875,0.0,,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,shallow-lock,4,104,4096,2.064697265625,2.06494140625,0.000244140625,0.000244140625,"[-0.000234375, 0.00072265625]",0.00011824524062906468,0.000244140625,0.000244140625,"[-0.000234375, 0.00072265625]",1.0,0.001708984375,0.001708984375,0.0011962890624999999,0.001708984375,0.0005126953125,0.0,7.0,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,shallow-lock,10,261,4096,3.793701171875,3.794921875,0.001220703125,0.0006457325413738735,"[-4.493265609279199e-05, 0.002486338906092792]",0.00032177102773666257,0.000244140625,0.00042289838645210166,"[-0.0005847402124461192, 0.0010730214624461191]",0.2,0.00341796875,0.00341796875,0.0023925781249999997,0.00341796875,0.001025390625,0.0,2.8,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,shallow-lock,25,652,4096,5.918701171875,5.9208984375,0.002197265625,0.0010061547650226704,"[0.00022520228555556604, 0.004169328964444434]",0.0003712411830219032,0.000244140625,0.0006460029769595432,"[-0.0010220252098407047, 0.0015103064598407047]",0.1111111111111111,0.003662109375,0.003662109375,0.0025634765625,0.003662109375,0.0010986328125,0.0,1.6666666666666667,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,shallow-lock,50,1304,4096,7.615966796875,7.618408203125,0.00244140625,0.0011446252043754075,"[0.0001979408494242013, 0.004684871650575798]",0.00032056419297964416,0.000244140625,0.0006460029769595432,"[-0.0010220252098407047, 0.0015103064598407047]",0.1,0.003662109375,0.003662109375,0.0025634765625,0.003662109375,0.0010986328125,0.0,1.5,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,shallow-lock,100,2609,4096,9.338623046875,9.341796875,0.003173828125,0.0013139623026757585,"[0.0005984620117555134, 0.005749194238244487]",0.0003398603958066456,0.000244140625,0.0008098127235462488,"[-0.0013430923131506475, 0.0018313735631506475]",0.07692307692307693,0.00390625,0.00390625,0.002734375,0.00390625,0.001171875,0.0,1.2307692307692308,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,public-lock,1,26,4096,0.588134765625,0.588134765625,0.0,0.0,"[0.0, 0.0]",0.0,-0.00048828125,0.000345224823286452,"[-0.001164921903641446, 0.00018835940364144593]",,0.00146484375,0.00146484375,0.0010253906249999998,0.00146484375,0.00043945312499999996,0.0,,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,public-lock,4,104,4096,2.064697265625,2.0654296875,0.000732421875,0.00042276069059612694,"[-9.618907856840883e-05, 0.0015610328285684087]",0.000354735721887194,-0.002197265625,0.000809093449307695,"[-0.0037830887856430823, -0.000611442464356918]",-3.0,0.00439453125,0.00439453125,0.003076171875,0.00439453125,0.0013183593749999999,0.0,6.0,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,public-lock,10,261,4096,3.793701171875,3.796630859375,0.0029296875,0.000912454281545228,"[0.0011412771081713532, 0.004718097891828647]",0.0007722504665679902,-0.0029296875,0.0009756081264517115,"[-0.004841879427845355, -0.0010174955721546455]",-1.0,0.0068359375,0.0068359375,0.0047851562499999995,0.0068359375,0.00205078125,0.0,2.3333333333333335,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,public-lock,25,652,4096,5.918701171875,5.92431640625,0.005615234375,0.0015223169730787084,"[0.0026314931077657316, 0.008598975642234268]",0.0009487274677226416,-0.004150390625,0.0012670879512123169,"[-0.006633883009376141, -0.001666898240623859]",-0.7391304347826086,0.008056640625,0.008056640625,0.0056396484374999995,0.008056640625,0.0024169921875,0.0,1.434782608695652,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,public-lock,50,1304,4096,7.615966796875,7.622802734375,0.0068359375,0.0017910961240648342,"[0.003325389096832925, 0.010346485903167075]",0.0008975797403430037,-0.004150390625,0.0012670879512123169,"[-0.006633883009376141, -0.001666898240623859]",-0.6071428571428571,0.00830078125,0.00830078125,0.005810546874999999,0.00830078125,0.002490234375,0.0,1.2142857142857142,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,public-lock,100,2609,4096,9.338623046875,9.34619140625,0.007568359375,0.001871775897077898,"[0.00389967861672732, 0.01123704013327268]",0.000810436328462001,-0.00439453125,0.001422088898911911,"[-0.007181825491867346, -0.0016072370081326543]",-0.5806451612903226,0.0087890625,0.0087890625,0.00615234375,0.0087890625,0.0026367187499999997,0.0,1.1612903225806452,0.0,0.3,1.0,,,,,,
A-constant-target,c10-eclip,0.3,threshold,1,26,4096,0.588134765625,0.588134765625,0.0,0.0,"[0.0, 0.0]",0.0,-0.00048828125,0.000345224823286452,"[-0.001164921903641446, 0.00018835940364144593]",,0.00146484375,0.00146484375,0.0010253906249999998,0.00146484375,0.00043945312499999996,0.0,,0.0,0.3,1.0,,,100.0,0.3,,
A-constant-target,c10-eclip,0.3,threshold,4,104,4096,2.064697265625,2.0654296875,0.000732421875,0.00042276069059612694,"[-9.618907856840883e-05, 0.0015610328285684087]",0.000354735721887194,-0.001953125,0.0007715312387960625,"[-0.0034653262280402823, -0.0004409237719597177]",-2.6666666666666665,0.00439453125,0.004150390625,0.0029052734374999997,0.004150390625,0.0012451171875,0.0,5.666666666666667,0.0,0.3,1.0,,,100.0,0.3,,
A-constant-target,c10-eclip,0.3,threshold,10,261,4096,3.793701171875,3.796630859375,0.0029296875,0.000912454281545228,"[0.0011412771081713532, 0.004718097891828647]",0.0007722504665679902,-0.002685546875,0.0009447363610748978,"[-0.004537230142706799, -0.0008338636072932003]",-0.9166666666666666,0.0068359375,0.00634765625,0.004443359375,0.00634765625,0.001904296875,0.0,2.1666666666666665,0.0,0.3,1.0,,,100.0,0.3,,
A-constant-target,c10-eclip,0.3,threshold,25,652,4096,5.918701171875,5.92431640625,0.005615234375,0.0015223169730787084,"[0.0026314931077657316, 0.008598975642234268]",0.0009487274677226416,-0.00390625,0.0012435324709608286,"[-0.006343573643083224, -0.0014689263569167758]",-0.6956521739130435,0.008056640625,0.007568359375,0.0052978515625,0.007568359375,0.0022705078124999997,0.0,1.3478260869565217,0.0,0.3,1.0,,,100.0,0.3,,
A-constant-target,c10-eclip,0.3,threshold,50,1304,4096,7.615966796875,7.622802734375,0.0068359375,0.0017910961240648342,"[0.003325389096832925, 0.010346485903167075]",0.0008975797403430037,-0.00390625,0.0012435324709608286,"[-0.006343573643083224, -0.0014689263569167758]",-0.5714285714285714,0.00830078125,0.0078125,0.00546875,0.0078125,0.00234375,0.0,1.1428571428571428,0.0,0.3,1.0,,,100.0,0.3,,
A-constant-target,c10-eclip,0.3,threshold,100,2609,4096,9.338623046875,9.34619140625,0.007568359375,0.001871775897077898,"[0.00389967861672732, 0.01123704013327268]",0.000810436328462001,-0.004150390625,0.0014011520536946118,"[-0.006896648650241439, -0.0014041325997585607]",-0.5483870967741935,0.0087890625,0.00830078125,0.005810546874999999,0.00830078125,0.002490234375,0.0,1.096774193548387,0.0,0.3,1.0,,,100.0,0.3,,
A-constant-target,c10-eclip,0.3,all-discoveries-public-lock,1,26,4096,0.588134765625,0.588134765625,0.0,0.0,"[0.0, 0.0]",0.0,,,,,0.00244140625,0.0,0.0,0.00244140625,,0.00244140625,,0.0,0.3,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
A-constant-target,c10-eclip,0.3,all-discoveries-public-lock,4,104,4096,2.064697265625,2.066650390625,0.001953125,0.0006899435135935306,"[0.00060083571335668, 0.0033054142866433198]",0.0009459619250325174,,,,,0.011474609375,0.0,0.0,0.011474609375,,0.011474609375,0.0,0.0,0.3,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
A-constant-target,c10-eclip,0.3,all-discoveries-public-lock,10,261,4096,3.793701171875,3.799560546875,0.005859375,0.0013342383809843226,"[0.0032442677732707277, 0.008474482226729273]",0.0015445009331359805,,,,,0.017822265625,0.0,0.0,0.017822265625,,0.017822265625,0.0,0.0,0.3,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
A-constant-target,c10-eclip,0.3,all-discoveries-public-lock,25,652,4096,5.918701171875,5.931884765625,0.01318359375,0.002254951767544568,"[0.008763888285612646, 0.017603299214387354]",0.0022274470981314192,,,,,0.022705078125,0.0,0.0,0.022705078125,,0.022705078125,0.0,0.0,0.3,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
A-constant-target,c10-eclip,0.3,all-discoveries-public-lock,50,1304,4096,7.615966796875,7.633544921875,0.017578125,0.002748781926772032,"[0.012190512423526818, 0.02296573757647318]",0.0023080621894534382,,,,,0.024658203125,0.0,0.0,0.024658203125,,0.024658203125,0.0,0.0,0.3,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
A-constant-target,c10-eclip,0.3,all-discoveries-public-lock,100,2609,4096,9.338623046875,9.361328125,0.022705078125,0.003408678952082911,"[0.016024067378917494, 0.029386088871082506]",0.002431308985386003,,,,,0.026123046875,0.0,0.0,0.026123046875,,0.026123046875,0.0,0.0,0.3,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
